139.2,0.04,-56.983,16.55
139.28,0.04,-56.2,16.192
139.36,0.04,-55.308,15.842
139.44,0.04,-54.608,15.408
139.52,0.04,-53.958,15.025
139.6,0.04,-53.442,14.675
139.68,0.04,-53.133,14.358
139.76,0.04,-52.942,14.083
139.84,0.04,-52.858,13.808
139.92,0.04,-52.908,13.55
140,0.04,-53.133,13.367
125.04,0.08,11.775,9.4
125.12,0.08,11.042,8.875
125.2,0.08,10.025,7.4167
125.28,0.08,8.7333,5.175
125.36,0.08,7.4,2.8083
125.44,0.08,5.9583,0.78333
125.52,0.08,4.75,-1.125
125.6,0.08,3.8083,-2.825
125.68,0.08,3.3667,-3.95
125.76,0.08,3.2917,-4.4167
125.84,0.08,3.4333,-4.75
125.92,0.08,3.6583,-5.6917
126,0.08,3.9167,-7.2917
126.08,0.08,4.225,-9.225
126.16,0.08,4.625,-11.058
126.24,0.08,4.7333,-12.825
126.32,0.08,4.4583,-14.483
126.4,0.08,3.8083,-15.892
126.48,0.08,2.7167,-17.133
126.56,0.08,1.2417,-17.3
126.64,0.08,-0.15,-17.017
126.72,0.08,-1.625,-16.358
126.8,0.08,-2.8583,-15.392
126.88,0.08,-3.825,-14.425
126.96,0.08,-4.3833,-13.208
127.04,0.08,-4.6583,-11.792
127.12,0.08,-4.925,-10.983
127.2,0.08,-4.6,-10.792
127.28,0.08,-3.35,-7.3
127.36,0.08,-1.25,-0.49167
127.44,0.08,0,0
127.52,0.08,-0.61667,3.8917
127.6,0.08,-1.0083,-0.28333
127.68,0.08,0.29167,-8.2083
127.76,0.08,0,0
127.84,0.08,0,0
127.92,0.08,0,0
128,0.08,0.475,8.3583
128.08,0.08,1.325,10.883
128.16,0.08,2.7667,7.8667
128.24,0.08,4.8583,4.3833
128.32,0.08,7.2417,1.3333
128.4,0.08,8.9,-1.0667
128.48,0.08,9.4917,-5.55
128.56,0.08,8.2917,-6.825
128.64,0.08,4.8417,-6.425
128.72,0.08,-2.1167,-8.8333
128.8,0.08,-13.1,-22.25
128.88,0.08,-24.608,-55.233
128.96,0.08,-31.125,-81.892
129.04,0.08,-33.042,-73.358
129.12,0.08,-35.617,-65.408
129.2,0.08,-40.475,-56.533
129.28,0.08,-40.817,-41.317
129.36,0.08,-29.367,-7.9167
129.44,0.08,-13.175,-7.2583
129.52,0.08,-4.6833,-15.817
129.6,0.08,-6.1833,-21.85
129.68,0.08,-11.833,-17.658
129.76,0.08,-16.75,-11.383
129.84,0.08,-20.942,-6.725
129.92,0.08,-24.125,-4.1083
130,0.08,-23.2,-2.3417
130.08,0.08,-22.217,-2.5
130.16,0.08,-20.2,-2.8917
130.24,0.08,-18.108,-2.8833
130.32,0.08,-17.125,-3.025
130.4,0.08,-16.642,-1.1167
130.48,0.08,-15.95,0.28333
130.56,0.08,-15.958,1.3667
130.64,0.08,-17.817,2.5917
130.72,0.08,-22.317,4.3333
130.8,0.08,-30.158,4.5917
130.88,0.08,-40.6,5.7167
130.96,0.08,-50.842,21.433
131.04,0.08,-58.117,12.867
131.12,0.08,-60.775,21.933
131.2,0.08,-59.9,22.558
131.28,0.08,-59.883,15.35
131.36,0.08,-61.942,17.65
131.44,0.08,-64.775,12.233
131.52,0.08,-68.108,17.567
131.6,0.08,-72.058,16.217
131.68,0.08,-75.975,19.975
131.76,0.08,-79.758,19.3
131.84,0.08,-83.117,21.95
131.92,0.08,-85.75,21.075
132,0.08,-87.558,22.117
132.08,0.08,-88.75,20.683
132.16,0.08,-89.183,20.675
132.24,0.08,-89.158,19.133
132.32,0.08,-88.9,19.117
132.4,0.08,-88.667,18.108
132.48,0.08,-88.467,18.033
132.56,0.08,-88.267,17.425
132.64,0.08,-88.225,17.408
132.72,0.08,-88.058,17.075
132.8,0.08,-87.817,17.683
132.88,0.08,-87.542,17.608
132.96,0.08,-87.683,18.117
133.04,0.08,-87.95,18.475
133.12,0.08,-88.333,19.425
133.2,0.08,-88.533,20.283
133.28,0.08,-88.708,21.675
133.36,0.08,-89.092,22.717
133.44,0.08,-89.608,24.5
133.52,0.08,-90.392,25.767
133.6,0.08,-91.158,28.175
133.68,0.08,-92.15,29.908
133.76,0.08,-93.558,32.075
133.84,0.08,-95.2,33.267
133.92,0.08,-97.033,35.025
134,0.08,-98.958,36.225
134.08,0.08,-101.11,37.45
134.16,0.08,-103.17,38.217
134.24,0.08,-105.06,38.817
134.32,0.08,-106.58,39.4
134.4,0.08,-108.05,39.725
134.48,0.08,-109.12,40
134.56,0.08,-109.92,39.875
134.64,0.08,-110.28,39.842
134.72,0.08,-110.29,39.15
134.8,0.08,-110.19,38.925
134.88,0.08,-109.99,37.942
134.96,0.08,-109.72,37.692
135.04,0.08,-109.25,36.85
135.12,0.08,-108.72,36.708
135.2,0.08,-107.9,36.167
135.28,0.08,-106.71,36.233
135.36,0.08,-105.39,35.525
135.44,0.08,-103.88,35.292
135.52,0.08,-102.35,34.425
135.6,0.08,-100.61,33.825
135.68,0.08,-98.933,32.883
135.76,0.08,-97.258,31.9
135.84,0.08,-95.817,30.492
135.92,0.08,-94.692,29.125
136,0.08,-93.892,27.608
136.08,0.08,-93.283,26.475
136.16,0.08,-92.625,25.275
136.24,0.08,-91.783,24.333
136.32,0.08,-90.942,23.183
136.4,0.08,-89.975,22.392
136.48,0.08,-89.033,21.567
136.56,0.08,-88.2,20.783
136.64,0.08,-87.317,20
136.72,0.08,-86.492,19.592
136.8,0.08,-85.75,19.075
136.88,0.08,-85.158,18.75
136.96,0.08,-84.592,18.342
137.04,0.08,-84.133,18.033
137.12,0.08,-83.567,17.883
137.2,0.08,-83.05,17.933
137.28,0.08,-82.433,18.15
137.36,0.08,-81.542,18.525
137.44,0.08,-80.5,18.825
137.52,0.08,-79.283,19.317
137.6,0.08,-78.292,19.667
137.68,0.08,-77.192,19.967
137.76,0.08,-76.3,20.025
137.84,0.08,-75.267,20.333
137.92,0.08,-74.225,20.375
138,0.08,-73.183,20.775
138.08,0.08,-72.1,20.783
138.16,0.08,-70.958,20.917
138.24,0.08,-69.642,20.6
138.32,0.08,-68.433,20.575
138.4,0.08,-67.2,20.183
138.48,0.08,-65.892,19.992
138.56,0.08,-64.675,19.575
138.64,0.08,-63.325,19.317
138.72,0.08,-61.983,18.925
138.8,0.08,-60.658,18.667
138.88,0.08,-59.35,18.225
138.96,0.08,-58.142,17.825
139.04,0.08,-57.017,17.408
139.12,0.08,-56.067,16.933
139.2,0.08,-55.283,16.558
139.28,0.08,-54.533,16.283
139.36,0.08,-53.767,15.958
139.44,0.08,-53.108,15.675
139.52,0.08,-52.658,15.425
139.6,0.08,-52.333,15.175
139.68,0.08,-52.142,14.9
139.76,0.08,-52.092,14.592
139.84,0.08,-52.133,14.425
139.92,0.08,-52.325,14.2
140,0.08,-52.642,14
125.04,0.12,12.417,9.7
125.12,0.12,11.95,9.25
125.2,0.12,10.983,7.9667
125.28,0.12,9.7833,5.8167
125.36,0.12,8.4583,3.5333
125.44,0.12,6.975,1.2417
125.52,0.12,5.6667,-0.95833
125.6,0.12,4.6417,-2.8583
125.68,0.12,4.2,-4.1083
125.76,0.12,4.0583,-4.725
125.84,0.12,4.05,-5.0333
125.92,0.12,4.2,-6
126,0.12,4.3667,-7.1917
126.08,0.12,4.6667,-9.1583
126.16,0.12,5.0417,-11.025
126.24,0.12,5.1417,-12.608
126.32,0.12,4.8,-14.075
126.4,0.12,4.025,-15.417
126.48,0.12,2.95,-16.617
126.56,0.12,1.55,-16.875
126.64,0.12,0.058333,-16.783
126.72,0.12,-1.2667,-16.3
126.8,0.12,-2.2333,-15.308
126.88,0.12,-2.9583,-14.442
126.96,0.12,-3.3083,-13.192
127.04,0.12,-3.65,-11.742
127.12,0.12,-4.2,-10.992
127.2,0.12,-4.9667,-11.2
127.28,0.12,-4.975,-7.975
127.36,0.12,-2.3667,-0.48333
127.44,0.12,0,0
127.52,0.12,-2.6667,4.6167
127.6,0.12,-4.0917,0.066667
127.68,0.12,-0.16667,-11.625
127.76,0.12,0,0
127.84,0.12,0,0
127.92,0.12,2.25,-0.25833
128,0.12,0.69167,7.6917
128.08,0.12,1.6833,10.183
128.16,0.12,3.3,6.95
128.24,0.12,5.775,3.1417
128.32,0.12,8.25,0.49167
128.4,0.12,10,-0.975
128.48,0.12,10.633,-5.4083
128.56,0.12,9.4667,-5.8333
128.64,0.12,6.5667,-4.5333
128.72,0.12,1.2167,-5.225
128.8,0.12,-8.0917,-15.483
128.88,0.12,-19.425,-50.392
128.96,0.12,-26.992,-78.958
129.04,0.12,-29.267,-71.117
129.12,0.12,-30.125,-61.092
129.2,0.12,-32.467,-51.358
129.28,0.12,-33.342,-39.4
129.36,0.12,-28.175,-18.642
129.44,0.12,-19.217,-10.65
129.52,0.12,-14.142,-15.775
129.6,0.12,-15.858,-18.533
129.68,0.12,-20.592,-14.808
129.76,0.12,-25.067,-9.225
129.84,0.12,-29.217,-4.9917
129.92,0.12,-32.058,-3.5333
130,0.12,-29.208,-2.45
130.08,0.12,-30.483,-3.7417
130.16,0.12,-29.442,-3.7333
130.24,0.12,-28.183,-3.5333
130.32,0.12,-28.267,-2.4917
130.4,0.12,-28.892,-1.0083
130.48,0.12,-29.7,0.78333
130.56,0.12,-31.3,2.1083
130.64,0.12,-34.808,4.0417
130.72,0.12,-40.325,6.6167
130.8,0.12,-47.408,9.1167
130.88,0.12,-54.717,14.192
130.96,0.12,-60.825,24.433
131.04,0.12,-65.033,16.075
131.12,0.12,-66.325,24.892
131.2,0.12,-65.567,21.467
131.28,0.12,-65.875,18.05
131.36,0.12,-67.725,18.55
131.44,0.12,-70.067,15.583
131.52,0.12,-72.992,19.6
131.6,0.12,-76.4,18.425
131.68,0.12,-79.775,21.575
131.76,0.12,-82.85,20.683
131.84,0.12,-85.4,22.758
131.92,0.12,-87.1,21.483
132,0.12,-88.25,22.175
132.08,0.12,-88.842,20.383
132.16,0.12,-89.108,20.333
132.24,0.12,-89.025,18.617
132.32,0.12,-89.067,18.633
132.4,0.12,-89.108,17.55
132.48,0.12,-89.233,17.633
132.56,0.12,-89.542,16.9
132.64,0.12,-89.933,17.167
132.72,0.12,-90.275,17.2
132.8,0.12,-90.367,18.092
132.88,0.12,-90.608,18.142
132.96,0.12,-90.983,18.958
133.04,0.12,-91.333,19.617
133.12,0.12,-91.717,20.808
133.2,0.12,-92.1,21.925
133.28,0.12,-92.483,23.467
133.36,0.12,-93.058,24.758
133.44,0.12,-93.675,26.625
133.52,0.12,-94.567,28.15
133.6,0.12,-95.483,30.567
133.68,0.12,-96.683,32.208
133.76,0.12,-98.125,34.092
133.84,0.12,-99.658,35.125
133.92,0.12,-101.27,36.892
134,0.12,-102.87,37.842
134.08,0.12,-104.61,38.992
134.16,0.12,-106.2,39.517
134.24,0.12,-107.46,40.092
134.32,0.12,-108.47,40.383
134.4,0.12,-109.29,40.575
134.48,0.12,-110.01,40.717
134.56,0.12,-110.39,40.525
134.64,0.12,-110.44,40.233
134.72,0.12,-110.26,39.475
134.8,0.12,-110.03,39.083
134.88,0.12,-109.71,38.125
134.96,0.12,-109.28,37.758
135.04,0.12,-108.55,36.833
135.12,0.12,-107.88,36.717
135.2,0.12,-106.97,36.175
135.28,0.12,-105.82,36.217
135.36,0.12,-104.5,35.35
135.44,0.12,-102.97,34.95
135.52,0.12,-101.41,33.992
135.6,0.12,-99.7,33.325
135.68,0.12,-97.95,32.342
135.76,0.12,-96.3,31.417
135.84,0.12,-94.933,30.008
135.92,0.12,-93.725,28.692
136,0.12,-92.808,27.15
